New Mexico Tech Lightning Mapping Array -- analyzed data
Exported on: Mon May  4 13:35:20 2020
Original data file: /Users/sharm261/Desktop/mount/OKLMA_data_2013_cases/20130519/LYLOUT_130519_212000_0600.dat.gz
Analysis started: Thu Aug 29 03:15:48 2013
Analysis finished: Thu Aug 29 06:41:36 2013
Data start time: 05/19/13 21:20:00
Number of seconds analyzed: 600
Location: OK LMA 2002/2005
Data:time (UT sec of day), lat, lon, alt(m), reduced chi^2, # of stations contributed, P(dBW), charge, mask
Number of events:       39389
Flash stats: not saved
*** data ***
 76802.911646457   35.703106  -97.411919   7674.0   0.49  7  1.3100e+01  0  3f04
 76802.920263521   35.682919  -97.336266   8991.6   0.30  8  1.2900e+01  3   f8d
 76802.920396198   35.683041  -97.336678   8635.6   0.37  8  1.5100e+01  3  1f8c
 76802.920506001   35.684090  -97.337067   8909.1   0.28  8  1.3200e+01  3  178d
 76802.930504990   35.675018  -97.496254   6718.0   0.61  7  1.2000e+01  3   78e
 76802.931320140   35.672943  -97.497787   6519.9   0.34  9  1.4700e+01  3  3d8d
 76802.931820146   35.672153  -97.498344   6521.4   0.37  8  1.7600e+01  3  178d
 76802.932910433   35.686562  -97.336723   8705.8   0.34  7  1.3300e+01  3   78d
 76802.934396403   35.670094  -97.498886   6225.9   0.14  7  1.8700e+01  3   78d
 76802.937506496   35.668301  -97.503525   6885.5   0.64  7  1.2800e+01  3   78d
 76802.939396031   35.672714  -97.504440   5603.6   0.14  7  1.2300e+01  3   78d
 76802.940148272   35.686096  -97.338028   8689.7   0.29  8  1.6700e+01  3   f8d
 76802.941095968   35.710857  -97.406456   7657.7   0.33  7  1.3700e+01  3   78d
 76802.942226684   35.708923  -97.401161   6918.7   0.40  8  1.3200e+01  3  178d
 76802.943542340   35.668304  -97.510155   5406.9   0.33  7  1.4600e+01  3   78d
 76802.944708782   35.668358  -97.511932   5842.9   0.18  8  1.5400e+01  3  178d
 76802.945513086   35.669292  -97.513084   5491.3   0.34  7  1.6000e+01  3   78d
 76802.947283557   35.669071  -97.516800   5512.3   0.63  7  1.5500e+01  3   78d
 76802.948350765   35.666016  -97.516151   6073.8   0.14  7  1.8400e+01  3   78d
 76802.949109872   35.712124  -97.398613   6926.2   0.50  9  2.1000e+01  3  1f8d
 76802.961371764   35.690392  -97.506012   4986.0   0.31  7  1.2600e+01  3   78d
 76802.963470920   35.715843  -97.387192   6410.0   0.26  7  1.4100e+01  3   78d
 76802.964357268   35.715923  -97.386620   7426.7   0.33  7  1.5800e+01  3   78d
 76802.965242975   35.715202  -97.386421   6486.0   0.39  7  1.6800e+01  3   78d
 76802.965511838   35.696281  -97.509506   5275.3   0.27  7  1.4100e+01  3   78d
 76802.965728770   35.696396  -97.503654   5042.0   0.57  7  1.4900e+01  3   78d
 76802.968440544   35.718990  -97.375916   6525.7   0.31  7  1.3000e+01  3   78d
 76802.968850986   35.713631  -97.383202   7249.1   0.32  7  1.5600e+01  3   78d
 76802.969094753   35.719624  -97.376930   6992.5   0.87  9  1.3800e+01  3  1f8d
 76802.969908334   35.716492  -97.377426   6284.0   0.48  7  1.1400e+01  3   78d
 76802.970011857   35.716579  -97.380089   7074.4   0.13  8  1.6500e+01  3  178d
 76802.974003699   35.698753  -97.516037   5173.8   0.41  7  1.1900e+01  3   78d
 76802.975642228   35.701756  -97.516006   4751.6   0.38  7  1.1200e+01  3   78d
 76802.979050849   35.717190  -97.369232   5458.9   0.23  7  1.2000e+01  3   78d
 76802.982323431   35.706871  -97.505676   5356.3   0.38  7  1.4000e+01  3   78d
 76802.982524722   35.719761  -97.366829   5368.9   0.27  7  1.3400e+01  3   78d
 76802.984848106   35.709846  -97.505302   5656.6   0.50  7  1.8400e+01  3   78d
 76802.986573585   35.710873  -97.505463   5451.8   0.57  7  1.1200e+01  3 1058d
 76802.986962468   35.708382  -97.504539   5960.1   0.19  7  1.5000e+01  3   78d
 76802.987130451   35.710587  -97.507591   6119.8   0.50  7  1.9900e+01  3   78d
 76802.989008294   35.665047  -97.429298  16606.9   0.35  9  1.8000e+01  0  1f8d
 76802.992311063   35.681190  -97.334000   8899.1   0.26 11  1.6100e+01  3 13f8d
 76802.992515236   35.670040  -97.270515   9678.3   0.15  9  1.5700e+01  3 11d8d
 76802.992612509   35.668648  -97.270470   9647.8   0.20 10  1.5800e+01  3 13d8d
 76802.993053881   35.667839  -97.262558   9775.1   0.15  7  1.5100e+01  3 12d84
 76802.993364706   35.680649  -97.333260   9096.0   0.73  9  1.6700e+01  3 13c8d
 76802.993928794   35.687576  -97.272720   9571.0   0.59 11  1.9200e+01  3 13f8d
 76802.994465347   35.711071  -97.494339   5837.0   0.12  7  1.5700e+01  3  158d
 76802.996067172   35.689739  -97.271729  11273.8   0.18  8  1.6800e+01  3  3c8d
 76802.999023665   35.673752  -97.341660   8853.1   0.34 11  1.4000e+01  3 13f8d
 76802.999303924   35.712467  -97.493256   5641.9   0.63  7  1.3600e+01  3   78d
 76803.000308736   35.712475  -97.493340   6234.4   0.38  7  1.3200e+01  3   78d
 76803.000602118   35.729729  -97.356491   6528.7   0.14  7  1.2700e+01  3   78d
 76803.001406665   35.711552  -97.513588   6460.6   0.16  7  1.2300e+01  3   78d
 76803.007469327   35.729572  -97.353752   6472.0   0.11  7  1.3200e+01  3   78d
 76803.007759032   35.726757  -97.358070   6856.3   0.81  7  1.2600e+01  3   78d
 76803.008546771   35.705734  -97.488663   7242.2   0.33  8  1.5200e+01  3   f8d
 76803.011209264   35.731224  -97.356369   6428.0   0.43  8  1.6200e+01  3  178d
 76803.013673795   35.735249  -97.338882   7438.8   0.76  8  1.6400e+01  3   f8d
 76803.013820936   35.713032  -97.479233   7544.2   0.87  9  1.7800e+01  3 13f84
 76803.014678131   35.710529  -97.485153   7179.6   0.16  7  1.3300e+01  3   78d
 76803.015130168   35.709255  -97.480736   7411.6   0.91  8  1.2700e+01  3  368d
 76803.018345712   35.705967  -97.475899   6247.9   0.24  7  9.3000e+00  3   58f
 76803.019208872   35.705120  -97.476387   7054.5   0.43  7  1.4800e+01  3   78d
 76803.022276490   35.715233  -97.486923   7310.6   0.78  8  1.5500e+01  3  178d
 76803.024810875   35.703724  -97.472809   6763.9   0.42  7  1.2400e+01  3   78d
 76803.031360886   35.704391  -97.399902   8337.8   0.28  7  1.2200e+01  0  1789
 76803.053195757   35.788589  -97.330223   8700.6   0.55  9  1.4300e+01  0  1f8d
 76803.060715471   35.690338  -97.272247  11417.7   0.43  7  1.7300e+01  0 13c05
 76803.060801661   35.686115  -97.269539  11047.7   0.27  7  1.7300e+01  0 11c85
 76803.061132995   35.683998  -97.263626   9748.8   0.79 10  1.7300e+01  0 11f8d
 76803.062910272   35.663532  -97.269669   9666.9   0.43  7  1.2700e+01  0   78d
 76803.067220365   35.687843  -97.277283  11461.7   0.45 11  2.0600e+01  0 15f8d
 76803.067464955   35.653488  -97.362915   9903.4   0.57  7  2.0000e+01  0 1740c
 76803.072547534   35.666718  -97.267525   9976.7   0.66  9  1.0900e+01  0  3f0d
 76803.073161544   35.788033  -97.367943   7421.5   0.85 10  2.0000e+01  0  3f8d
 76803.082695425   35.697239  -97.406609   9697.9   0.35 11  1.5600e+01 -3 13f8d
 76803.092174411   35.696781  -97.405785   9857.2   0.31 11  1.7800e+01 -3 13f8d
 76803.092759961   35.696602  -97.406067   9766.3   0.34 10  1.3000e+01 -3 11f8d
 76803.093664166   35.697746  -97.406357   9747.2   0.41 11  1.8200e+01 -3 13f8d
 76803.093974468   35.697971  -97.406075   9706.8   0.59 10  1.8700e+01 -3 13f85
 76803.094530305   35.698380  -97.406815   9523.3   0.27  7  1.6000e+01 -3  1789
 76803.100079889   35.701233  -97.414612   7693.0   0.48  7  1.3000e+01  0  170d
 76803.100147332   35.695663  -97.404739  10052.5   0.45 10  1.4500e+01 -3 11f8d
 76803.100614936   35.696922  -97.399269  10327.3   0.48  7  1.7500e+01 -3 11f04
 76803.100991665   35.697121  -97.406876   9777.6   0.54 11  1.5800e+01 -3 13f8d
 76803.101279997   35.696873  -97.405930   9817.8   0.11 12  2.1300e+01 -3 17f8d
 76803.101461609   35.697178  -97.407158   9657.1   0.45 11  1.4100e+01 -3 13f8d
 76803.103100944   35.693069  -97.405563  10204.4   0.64  9  1.2100e+01 -3 13e85
 76803.104333385   35.690136  -97.399925   9583.0   0.42  7  1.3000e+01 -3   78d
 76803.106639484   35.697132  -97.405815   9776.9   0.30 11  1.2100e+01 -3 13f8d
 76803.107319700   35.693111  -97.405624  10199.1   0.40 10  1.3000e+01 -3 11f8d
 76803.109194018   35.702972  -97.419167   7768.7   0.21  7  1.1600e+01  0   78d
 76803.109710683   35.705173  -97.416565   7705.0   0.24  8  1.2900e+01  0   f8d
 76803.110617110   35.694832  -97.403252  10330.7   0.69 11  2.0900e+01 -3 17f85
 76803.111551716   35.697769  -97.402557   9945.7   0.45 10  1.5300e+01 -3 13e8d
 76803.113448960   35.694790  -97.405983  10110.5   0.43  7  1.0700e+01 -3 1360c
 76803.113780676   35.701111  -97.421089   7424.8   0.42  9  1.5600e+01  0  3f85
 76803.115274935   35.701893  -97.420547   7458.0   0.30  7  1.3400e+01  0   78d
 76803.116534221   35.694931  -97.409431   9691.2   0.62 11  2.0900e+01 -3 15f8d
 76803.117612651   35.692192  -97.405449  10361.6   0.29  9  1.5300e+01 -3 1278d
 76803.117976787   35.695671  -97.405426   9966.3   0.05 10  1.5200e+01 -3 13d8d
 76803.118113658   35.695972  -97.404556  10082.7   0.63 12  1.9600e+01 -3 17f8d
 76803.118325420   35.696812  -97.407074   9628.8   0.09  7  1.5500e+01 -3   78d
 76803.118643337   35.699627  -97.422737   7118.0   0.66  7  1.4500e+01  0   78d
 76803.118733636   35.694916  -97.404846  10113.9   0.36 11  1.3400e+01 -3 13f8d
 76803.119865226   35.693375  -97.404556  10146.3   0.57 11  1.5300e+01 -3 13f8d
 76803.120188665   35.698647  -97.405380   9866.7   0.93 11  1.2100e+01 -3 13f8d
 76803.121042509   35.697796  -97.407997   9451.9   0.35 11  1.3600e+01 -3 13f8d
 76803.121118017   35.697529  -97.406845   9657.5   0.47 11  1.7500e+01 -3 13f8d
 76803.121865993   35.693428  -97.404854  10300.0   0.27 12  2.1800e+01 -3 17f8d
 76803.121988161   35.696922  -97.406036   9802.4   0.26  7  1.3900e+01 -3 1360c
 76803.122844145   35.689972  -97.400139   9619.7   0.17 11  1.0700e+01 -3 13f8d
 76803.125994118   35.674644  -97.480240  11128.9   0.25  8  1.2400e+01 -3 1078d
 76803.126252103   35.675529  -97.481293  10944.3   0.16  8  1.4900e+01 -3 1078d
 76803.126306816   35.675602  -97.482231  10876.0   0.12 10  1.1600e+01 -3 13f0d
 76803.126890771   35.676605  -97.482170  10665.0   0.17  9  2.2100e+01 -3  3d8d
 76803.126969008   35.671764  -97.482956  10194.0   0.57  7  1.0700e+01 -3 12f04
 76803.127223547   35.677792  -97.486740  10091.7   0.21  8  1.6100e+01 -3  1d8d
 76803.127467303   35.672810  -97.497803   6737.2   0.19 12  2.2500e+01  0 17f8d
 76803.129034917   35.690731  -97.405014  10477.8   0.52 11  1.2600e+01 -3 13f8d
 76803.129922765   35.691040  -97.405228  10453.0   0.34 11  1.5800e+01 -3 13f8d
 76803.130760965   35.697952  -97.407112   9745.8   0.26  7  1.6500e+01 -3   78d
 76803.131209947   35.694538  -97.404175  10249.7   0.09 11  2.4600e+01 -3  7f8d
 76803.132213271   35.696434  -97.404274   9998.6   0.32 11  1.4000e+01 -3 13f8d
 76803.132300905   35.692532  -97.404861  10389.2   0.42 11  1.5900e+01 -3 13f8d
 76803.132348784   35.693859  -97.405365  10129.3   0.46  8  1.5900e+01 -3  1e8d
 76803.133242405   35.697262  -97.401939  10034.8   0.29  8  1.0100e+01 -3 10f0d
 76803.133337741   35.692982  -97.404984  10371.6   0.60 11  2.1700e+01 -3 15f8d
 76803.136559574   35.691578  -97.405182  10448.1   0.29  7  1.7800e+01 -3 1058d
 76803.136797439   35.695393  -97.406410  10052.8   0.73 11  1.5500e+01 -3 13f8d
 76803.137782634   35.691391  -97.404831  10526.3   0.23  8  9.8000e+00 -3 1158d
 76803.138979335   35.688988  -97.406944  10605.6   0.29  8  9.4000e+00 -3 10d8d
 76803.139203993   35.689751  -97.406532  10547.4   0.52 11  1.7000e+01 -3 13f8d
 76803.139775085   35.697273  -97.406067   9693.5   0.61 10  1.1500e+01 -3 11f8d
 76803.141335441   35.690807  -97.406250  10483.4   0.40  8  1.5100e+01 -3  1f0d
 76803.141986995   35.690941  -97.405090  10589.5   0.16  9  1.3400e+01 -3 10f8d
 76803.142104799   35.692924  -97.404686  10419.2   0.78  9  1.9700e+01 -3 11e8d
 76803.142997653   35.691673  -97.406845  10866.9   0.86  7  1.2000e+01 -3   d8d
 76803.143531360   35.697586  -97.407173   9593.2   0.14 10  1.2600e+01 -3 13d8d
 76803.144393987   35.691849  -97.406906  10424.2   0.97  8  1.2600e+01 -3 11d85
 76803.144935533   35.693821  -97.405098  10166.7   0.73 11  1.5300e+01 -3 13f8d
 76803.144997439   35.700596  -97.404335   9565.8   0.43  8  1.3300e+01 -3  3e0d
 76803.145077292   35.694893  -97.405525  10175.6   0.69  8  1.1400e+01 -3 1158d
 76803.145246898   35.691982  -97.404984  10397.7   0.13 10  1.8500e+01 -3 17d8c
 76803.145390374   35.696507  -97.405487   9899.3   0.17  9  1.1400e+01 -3 1178d
 76803.145595909   35.688156  -97.408279  10795.8   0.15 10  1.2500e+01 -3 13f85
 76803.146629410   35.696156  -97.405487  10020.4   0.65 11  1.7500e+01 -3 13f8d
 76803.147019147   35.687401  -97.409714  10792.9   0.27  9  1.8200e+01 -3 12f85
 76803.148421718   35.693478  -97.402809  10558.4   0.46 10  1.9500e+01 -3 13f85
 76803.149541629   35.688774  -97.407196  10774.4   0.45 10  1.9200e+01 -3 11f8d
 76803.149643681   35.689259  -97.407379  10876.5   0.31  8  1.3500e+01 -3   f8d
 76803.149812537   35.693710  -97.405075  10186.9   0.12 10  1.4000e+01 -3 13d8d
 76803.150039752   35.694420  -97.404152  10618.8   0.32  9  1.4100e+01 -3 13d89
 76803.150156715   35.691204  -97.407990  10329.2   0.60  8  1.6400e+01 -3 11c8d
 76803.150211100   35.690125  -97.405571  10614.2   0.02  7  1.1700e+01 -3 1190d
 76803.150640124   35.694519  -97.404381  10222.4   0.19 11  1.7000e+01 -3 13f8d
 76803.151021720   35.687733  -97.407936  11117.7   0.55  7  7.2000e+00 -3 1118d
 76803.151377950   35.690571  -97.405853  10438.5   0.15 11  1.3300e+01 -3 13f8d
 76803.151593540   35.692944  -97.404579  10457.6   0.75 10  1.6800e+01 -3 13f8c
 76803.152147996   35.693016  -97.404709  10270.3   0.28 10  1.6100e+01 -3 13f85
 76803.152419289   35.693192  -97.405563  10136.9   0.53 11  1.5300e+01 -3 13f8d
 76803.152721028   35.692032  -97.404892  10431.9   0.27 10  1.3200e+01 -3 11f8d
 76803.152859699   35.695656  -97.405373   9933.9   0.36  7  1.1100e+01 -3   78d
 76803.153118048   35.693539  -97.405830  10271.1   0.51  7  1.7500e+01 -3   f85
 76803.153896628   35.691410  -97.408333  10307.2   0.82 10  9.8000e+00 -3 13f0d
 76803.153985309   35.689877  -97.406235  10676.4   0.42 11  1.5300e+01 -3 13f8d
 76803.154634339   35.687485  -97.409286  10873.0   0.08 11  1.2100e+01 -3 13f8d
 76803.155020562   35.689068  -97.407097  10784.1   0.35  8  1.0500e+01 -3   f8d
 76803.155320856   35.692162  -97.405762  10288.3   0.21  9  1.2900e+01 -3 10f8d
 76803.155403972   35.697025  -97.406418   9759.5   0.27 12  1.8500e+01 -3 17f8d
 76803.156515651   35.695690  -97.406067   9964.4   0.27 11  1.4600e+01 -3 13f8d
 76803.157348234   35.690685  -97.406113  10384.1   0.15 11  1.1600e+01 -3 13f8d
 76803.157537445   35.686195  -97.409615  10815.4   0.58  9  1.6000e+01 -3 10f8d
 76803.157797243   35.695572  -97.404091  10391.7   0.49  7  2.0400e+01 -3   f89
 76803.158111945   35.692909  -97.405632  10139.7   0.10 11  1.2600e+01 -3 13f8d
 76803.158667692   35.696030  -97.405235   9924.7   0.09 11  1.4400e+01 -3 13f8d
 76803.159014310   35.688267  -97.408211  10715.1   0.22  9  1.1200e+01 -3 10f8d
 76803.159564481   35.687962  -97.408585  10788.2   0.16 12  2.4500e+01 -3 17f8d
 76803.160244227   35.690060  -97.405693  10572.8   0.27 11  1.3100e+01 -3 13f8d
 76803.160761294   35.691921  -97.404572  10439.8   0.09  7  1.5000e+01 -3 10785
 76803.160952505   35.689205  -97.406563  10649.0   0.20 10  1.2200e+01 -3 13d8d
 76803.161366460   35.694351  -97.406815  10005.3   0.40 10  1.0900e+01 -3 13e8d
 76803.161819981   35.693176  -97.405586  10322.7   0.10 11  1.3000e+01 -3 13f8d
 76803.162404475   35.690296  -97.405388  10600.2   0.11 12  2.0500e+01 -3 17f8d
 76803.162946035   35.692799  -97.405167  10289.4   0.16 11  1.3400e+01 -3 13f8d
 76803.163968382   35.692348  -97.404633  10471.1   0.57 12  2.2400e+01 -3 17f8d
 76803.164321870   35.685642  -97.411392  10815.9   0.80  8  1.2700e+01 -3 1348d
 76803.165457367   35.690380  -97.405716  10500.6   0.54 10  1.6900e+01 -3 11f8d
 76803.166447473   35.695511  -97.405731   9832.6   0.23  8  1.2000e+01 -3  178d
 76803.167121067   35.688065  -97.408524  10748.2   0.17 10  1.5900e+01 -3 11f8d
 76803.167371783   35.693089  -97.415504   8490.0   0.32  7  1.2500e+01  0   78d
 76803.167569243   35.691429  -97.416252   8693.6   0.20  7  1.1200e+01  0   78d
 76803.168580385   35.689339  -97.406670  10624.5   0.12 10  1.4600e+01 -3 13d8d
 76803.169146728   35.691818  -97.405151  10446.3   0.12 10  1.5200e+01 -3 13d8d
 76803.169237069   35.694538  -97.404793  10304.5   0.43  8  1.3500e+01 -3 1078d
 76803.169779613   35.692070  -97.404900  10533.9   0.13 10  1.4100e+01 -3 12f8d
 76803.170140469   35.688553  -97.407745  10690.3   0.30 11  1.4800e+01 -3 13f8d
 76803.170684730   35.690346  -97.405304  10586.0   0.22 11  1.2900e+01 -3 13f8d
 76803.170751426   35.692799  -97.405060  10358.8   0.28  9  1.1900e+01 -3 11e8d
 76803.171817704   35.689159  -97.407883  10594.1   0.41  9  1.0600e+01 -3 1178d
 76803.172055034   35.687843  -97.408867  10788.0   0.35 11  1.5300e+01 -3 13f8d
 76803.172505246   35.696262  -97.404289  10122.6   0.87  7  1.0700e+01 -3  158d
 76803.173301247   35.688099  -97.408310  10736.2   0.16 11  1.5800e+01 -3 13f8d
 76803.174247779   35.687168  -97.409622  10789.2   0.06 10  1.4400e+01 -3 11f8d
 76803.174779241   35.685062  -97.404007  11063.0   0.15  7  1.0900e+01 -3 1068d
 76803.175976317   35.686054  -97.411171  10975.2   0.15  9  1.3000e+01 -3 10f8d
 76803.177994853   35.685951  -97.405106  10848.0   0.31 10  1.3900e+01 -3 13f85
 76803.179144623   35.687714  -97.405159  10713.3   0.14  9  1.2400e+01 -3 10f8d
 76803.179422449   35.688942  -97.404564  10676.8   0.21  7  1.5000e+01 -3 10785
 76803.180296376   35.684269  -97.403198  10928.5   0.58  9  1.3800e+01 -3 10f8d
 76803.181279239   35.686714  -97.410667  10808.2   0.47 12  1.6800e+01 -3 17f8d
 76803.181892664   35.684532  -97.402443  10989.3   0.24 11  1.2500e+01 -3 13f8d
 76803.184149439   35.689053  -97.407532  10910.8   0.37  8  1.0400e+01 -3 11d8c
 76803.187443451   35.687759  -97.409042  10756.3   0.35 10  1.2500e+01 -3 13f85
 76803.189612441   35.687546  -97.409439  11156.7   0.72  8  1.5200e+01 -3   f8d
 76803.189953450   35.686951  -97.410431  11024.6   0.24  7  1.0400e+01 -3 1058d
 76803.191103217   35.686100  -97.410812  10870.5   0.31  7  1.5900e+01 -3   78d
 76803.191615239   35.684135  -97.412407  10998.5   0.58 10  1.1900e+01 -3 11f8d
 76803.194957184   35.682690  -97.414963  10930.5   0.92  8  1.1600e+01 -3   f8d
 76803.196396464   35.688709  -97.407043  10984.6   0.88  7  9.0000e+00 -3 1058d
 76803.198400857   35.690239  -97.405609  10564.3   0.16  9  1.5800e+01 -3 13d85
 76803.198532546   35.691826  -97.404373  10543.8   0.78 12  2.2700e+01 -3 17f8d
 76803.198592916   35.690693  -97.405411  10905.6   0.17  8  1.9900e+01 -3 16a89
 76803.198670047   35.692665  -97.405067  10374.5   0.19  8  2.8600e+01 -3  4f89
 76803.198732856   35.694450  -97.404999  10097.5   0.11 12  2.6900e+01 -3 17f8d
 76803.198920981   35.698521  -97.405869   9570.4   0.15  7  2.5600e+01  0  5e05
 76803.198981972   35.701420  -97.399483   9621.0   0.09  9  2.4200e+01 -3 17f04
 76803.199069097   35.698212  -97.407684   9322.6   0.10 11  2.1400e+01  0 17d8d
 76803.199941143   35.698662  -97.403313   7945.7   0.22  7  1.2400e+01  0   78d
 76803.203162331   35.697723  -97.401596   7570.0   0.25  9  1.3900e+01  0  1f8d
 76803.203412791   35.681755  -97.401566  11303.6   0.71  7  9.1000e+00 -3   78d
 76803.203736308   35.684437  -97.401604  11086.8   0.28 11  1.6300e+01 -3 13f8d
 76803.203883063   35.701614  -97.372177  11501.0   0.68  8  2.3400e+01 -3 17e04
 76803.204004163   35.688087  -97.404961  10697.6   0.17 11  2.0700e+01 -3 17d8d
 76803.316482080   35.731174  -97.252014   8279.9   0.40  7  1.4400e+01  0   78d
 76803.354987227   35.743164  -97.261147   7288.7   0.39  7  1.3300e+01  0   78d
 76803.395842365   35.766006  -97.246010   7409.1   0.37  8  1.6500e+01  3  178d
 76803.396753134   35.762249  -97.248245   7521.6   0.20  7  1.2600e+01  3   78d
 76803.402507135   35.761982  -97.263283   6914.8   0.80  8  1.1400e+01  3  178d
 76803.406889205   35.754158  -97.246284   9066.1   0.74  7  1.6200e+01  3  158d
 76803.411193876   35.750755  -97.244682   7800.1   0.61  7  1.9100e+01  3  1f84
 76803.561019760   35.531719  -97.224701  10786.9   0.19  7  1.3400e+01  0  1f84
 76803.561185116   35.532059  -97.226646  10734.4   0.42  9  1.1900e+01  0  1f8d
 76803.561811136   35.532108  -97.228203  10385.8   0.31  7  1.0800e+01  0   d8d
 76803.566775400   35.529865  -97.226013  10268.3   0.30  7  8.0000e+00  3   d8d
 76803.568388360   35.531544  -97.226151  10926.5   0.62 12  2.4100e+01  0 17f8d
 76803.568773488   35.530060  -97.226463  10231.2   0.26  8  1.8800e+01  3   f8d
 76803.570449065   35.545921  -97.184334  10708.5   0.41  7  2.1600e+01  0 14c85
 76803.570790246   35.528362  -97.227356   9895.1   0.13  8  1.3200e+01  3  178d
 76803.572177863   35.527939  -97.224106   9807.4   0.63 11  1.7200e+01  3 13f8d
 76803.572810485   35.530567  -97.231247   9702.1   0.44  8  1.2700e+01  3  178d
 76803.573524555   35.525932  -97.235291   9573.7   0.16  7  1.5300e+01  3  1785
 76803.577984951   35.531090  -97.232971   9618.5   0.42  7  2.1200e+01  3   78d
 76803.579660830   35.520958  -97.236801   9750.0   0.24  7  1.3300e+01  3   78d
 76803.579832848   35.519821  -97.239342   9734.5   0.14  9  1.5900e+01  3  1f8d
 76803.579918332   35.518375  -97.241989   9882.6   0.57  7  1.6200e+01  3  1d85
 76803.580860574   35.519062  -97.245911   9654.4   0.85  8  1.7700e+01  3 1158d
 76803.581363234   35.521828  -97.243065   9615.2   0.13 11  2.0800e+01  3 17d8d
 76803.582079596   35.529751  -97.235107   9495.0   0.73 11  1.9600e+01  3 13f8d
 76803.582613708   35.530731  -97.237267   9597.3   0.11 11  2.0600e+01  3 17d8d
