# start_isoformat, end_isoformat, number, mean, variance, skewness, kurtosis, energy, energy_per_flash, total_energy, specific_energy
2013-05-19T21:02:00, 2013-05-19T21:03:00, 174.0, 2.9722113609313965, 2.8803775310516357, 1.3297570943832397, 2.552996873855591, 2038.308837890625, 11.714418411254883, 463725330432.0, 306.92999267578125
2013-05-19T21:03:00, 2013-05-19T21:04:00, 155.0, 2.7658402919769287, 2.022942304611206, 0.9778395891189575, 0.8593211770057678, 1499.286376953125, 9.672815322875977, 386233171968.0, 258.44488525390625
2013-05-19T21:04:00, 2013-05-19T21:05:00, 166.0, 2.7134218215942383, 1.937411904335022, 0.7888556718826294, 0.38946202397346497, 1543.8115234375, 9.300069808959961, 370741805056.0, 280.91485595703125
2013-05-19T21:05:00, 2013-05-19T21:06:00, 188.0, 2.2403197288513184, 1.7456508874893188, 0.9419620037078857, 0.4937594532966614, 1271.760498046875, 6.764683723449707, 338016370688.0, 400.8307189941406
2013-05-19T21:06:00, 2013-05-19T21:07:00, 145.0, 2.421863317489624, 1.7903106212615967, 0.7548360824584961, -0.049303438514471054, 1110.081298828125, 7.655733108520508, 271125020672.0, 300.8961181640625
2013-05-19T21:07:00, 2013-05-19T21:08:00, 131.0, 2.6510491371154785, 1.727333426475525, 0.7294101119041443, 0.6173481345176697, 1146.956787109375, 8.75539493560791, 261849841664.0, 233.5234375
2013-05-19T21:08:00, 2013-05-19T21:09:00, 126.0, 2.8584654331207275, 2.332517147064209, 1.0157748460769653, 1.4737201929092407, 1323.421142578125, 10.503342628479004, 315737669632.0, 229.03822326660156
2013-05-19T21:09:00, 2013-05-19T21:10:00, 136.0, 2.8928308486938477, 2.27392315864563, 0.6872247457504272, 1.1296931505203247, 1447.365478515625, 10.642393112182617, 341298741248.0, 245.12640380859375
2013-05-19T21:10:00, 2013-05-19T21:11:00, 143.0, 3.2934885025024414, 2.613790512084961, 0.7525320649147034, 0.9223669767379761, 1924.9024658203125, 13.460856437683105, 472891195392.0, 208.15826416015625
2013-05-19T21:11:00, 2013-05-19T21:12:00, 150.0, 3.29939866065979, 3.173125743865967, 1.393795132637024, 2.9025864601135254, 2108.87353515625, 14.059157371520996, 521969139712.0, 205.49342346191406
2013-05-19T21:12:00, 2013-05-19T21:13:00, 107.0, 3.1469714641571045, 2.2337112426757812, 1.250603199005127, 2.3039348125457764, 1298.674072265625, 12.137141227722168, 320273973248.0, 125.50434112548828
2013-05-19T21:13:00, 2013-05-19T21:14:00, 99.0, 3.245781898498535, 2.4132845401763916, 0.8955138325691223, 0.9245966076850891, 1281.8900146484375, 12.948384284973145, 324326981632.0, 114.09712982177734
2013-05-19T21:14:00, 2013-05-19T21:15:00, 98.0, 3.250974416732788, 2.0418646335601807, 0.5050188302993774, -0.20703519880771637, 1235.8485107421875, 12.610698699951172, 292989829120.0, 110.62218475341797
2013-05-19T21:15:00, 2013-05-19T21:16:00, 88.0, 2.9283602237701416, 2.074092149734497, 0.8059779405593872, 0.36752721667289734, 937.14599609375, 10.649386405944824, 235187109888.0, 140.18812561035156
2013-05-19T21:16:00, 2013-05-19T21:17:00, 110.0, 2.8901894092559814, 2.2852795124053955, 0.8592134118080139, 0.7470408082008362, 1170.232177734375, 10.638474464416504, 320336527360.0, 181.88052368164062
2013-05-19T21:17:00, 2013-05-19T21:18:00, 117.0, 2.7157371044158936, 1.994850516319275, 0.8741183280944824, 0.47619667649269104, 1096.2991943359375, 9.370079040527344, 270444527616.0, 236.8957977294922
2013-05-19T21:18:00, 2013-05-19T21:19:00, 127.0, 2.7172505855560303, 2.6284806728363037, 1.0194804668426514, 0.9553050994873047, 1271.5152587890625, 10.011931419372559, 317314629632.0, 282.4520263671875
2013-05-19T21:19:00, 2013-05-19T21:20:00, 124.0, 2.608020305633545, 1.8524457216262817, 0.8620461225509644, 0.7491270303726196, 1073.122802734375, 8.654215812683105, 264498528256.0, 259.3616638183594
2013-05-19T21:20:00, 2013-05-19T21:21:00, 118.0, 2.727914810180664, 2.5410358905792236, 0.9586086273193359, 0.8820531964302063, 1177.9415283203125, 9.982555389404297, 273147396096.0, 248.85594177246094
2013-05-19T21:21:00, 2013-05-19T21:22:00, 107.0, 2.6492466926574707, 1.630129337310791, 0.30139774084091187, -0.3090904951095581, 925.4041748046875, 8.648636817932129, 230098485248.0, 209.0725860595703
2013-05-19T21:22:00, 2013-05-19T21:23:00, 102.0, 2.5290701389312744, 2.29369854927063, 1.3340208530426025, 2.3133583068847656, 886.3692016601562, 8.68989372253418, 212259717120.0, 231.7856903076172
2013-05-19T21:23:00, 2013-05-19T21:24:00, 92.0, 2.6605231761932373, 1.5741373300552368, 0.886785089969635, 1.3977409601211548, 796.031982421875, 8.652521133422852, 179155058688.0, 131.29591369628906
2013-05-19T21:24:00, 2013-05-19T21:25:00, 81.0, 2.612389087677002, 1.6290026903152466, 1.1127294301986694, 1.5540318489074707, 684.7399291992188, 8.45357894897461, 168057421824.0, 140.7939453125
2013-05-19T21:25:00, 2013-05-19T21:26:00, 75.0, 2.6154606342315674, 1.5173369646072388, 1.0911587476730347, 1.1144565343856812, 626.8478393554688, 8.35797119140625, 155842330624.0, 150.77822875976562
2013-05-19T21:26:00, 2013-05-19T21:27:00, 66.0, 3.0906105041503906, 2.2599661350250244, 0.7787064909934998, 0.3040350377559662, 779.5813598632812, 11.81183910369873, 187887222784.0, 82.39533996582031
2013-05-19T21:27:00, 2013-05-19T21:28:00, 79.0, 2.889918804168701, 1.7918156385421753, 0.5381591320037842, 0.20508383214473724, 801.332275390625, 10.143446922302246, 180752433152.0, 138.0062255859375
2013-05-19T21:28:00, 2013-05-19T21:29:00, 86.0, 2.628574848175049, 1.1609878540039062, 0.20388610661029816, -0.17133395373821259, 694.0538330078125, 8.070393562316895, 179480379392.0, 145.37277221679688
2013-05-19T21:29:00, 2013-05-19T21:30:00, 89.0, 2.610109806060791, 1.4141559600830078, 0.575019121170044, 0.13857322931289673, 732.1878051757812, 8.226829528808594, 187658141696.0, 210.72491455078125
2013-05-19T21:30:00, 2013-05-19T21:31:00, 63.0, 2.6395342350006104, 1.551565408706665, 0.9342260956764221, 1.525367259979248, 536.678466796875, 8.518705368041992, 127124103168.0, 123.39016723632812
2013-05-19T21:31:00, 2013-05-19T21:32:00, 68.0, 2.4795970916748047, 1.1855967044830322, 0.5187515616416931, -0.0292985700070858, 498.71185302734375, 7.33399772644043, 114368184320.0, 136.16464233398438
